MovieId,Title,Genre
1287,Lawnmower Man, The (1992),Action|Sci-Fi|Thriller
1288,Raiders of the Lost Ark (1981),Action|Adventure
1289,Hamlet (1964),Drama
1290,Glass Shield, The (1994),Crime|Drama
1291,Scream 2 (1997),Horror|Thriller
1292,200 Cigarettes (1999),Comedy|Drama
1293,Othello (1952),Drama
1294,Terror in a Texas Town (1958),Western
1295,Everything Relative (1996),Drama
1296,Restoration (1995),Drama
1297,Long Goodbye, The (1973),Crime
1298,Rock, The (1996),Action|Adventure|Thriller
1299,Taking of Pelham One Two Three, The (1974),Action
1300,Wrong Man, The (1956),Drama|Film-Noir|Thriller
1301,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
1302,Blue Streak (1999),Comedy
1303,My Best Friend's Wedding (1997),Comedy|Romance
1304,From Here to Eternity (1953),Drama|Romance|War
1305,Whole Wide World, The (1996),Drama
1306,Late Bloomers (1996),Comedy
1307,Titus (1999),Drama
1308,Marie Baie Des Anges (1997),Drama
1309,Fletch Lives (1989),Comedy
1310,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
1311,Copycat (1995),Crime|Drama|Thriller
1313,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
1314,North Dallas Forty (1979),Comedy|Drama
1315,Judgment Night (1993),Action
1316,Inside (1996),Action
1317,Garcu, Le (1995),Drama
1318,Tender Mercies (1983),Drama
1319,Chamber, The (1996),Drama
1320,Bringing Up Baby (1938),Comedy
1321,Simply Irresistible (1999),Comedy|Romance
1322,Honey, I Blew Up the Kid (1992),Children's|Comedy|Sci-Fi
1323,Ugly, The (1997),Horror|Thriller
1324,Knock Off (1998),Action
1325,Lilian's Story (1995),Drama
1326,Searchers, The (1956),Western
1327,Son of the Sheik, The (1926),Adventure
1328,Silence of the Lambs, The (1991),Drama|Thriller
1329,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1330,20,000 Leagues Under the Sea (1954),Adventure|Children's|Fantasy|Sci-Fi
1331,Honey, I Shrunk the Kids (1989),Adventure|Children's|Comedy|Fantasy|Sci-Fi
1332,My Man Godfrey (1957),Comedy
1333,In & Out (1997),Comedy
1334,House Party (1990),Comedy
1335,Who's Afraid of Virginia Woolf? (1966),Drama
1336,Twelve Monkeys (1995),Drama|Sci-Fi
1338,Under Capricorn (1949),Drama
1339,Believers, The (1987),Horror|Thriller
1340,7th Voyage of Sinbad, The (1958),Action|Adventure|Fantasy
1341,Crucible, The (1996),Drama
1342,Coming Home (1978),Drama|War
1343,Risky Business (1983),Comedy
1344,Month by the Lake, A (1995),Comedy|Drama
1345,Thinner (1996),Horror|Thriller
1346,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1347,Supernova (2000),Adventure|Sci-Fi
1348,Ran (1985),Drama|War
1349,D3: The Mighty Ducks (1996),Children's|Comedy
1350,Gaslight (1944),Mystery|Thriller
1351,Daddy Long Legs (1919),Comedy
1352,Thousand Acres, A (1997),Drama
1353,Decline of Western Civilization Part II: The Metal Years, The (1988),Documentary
1354,City of Industry (1997),Crime|Thriller
1355,Dead Poets Society (1989),Drama
1356,Tarzan and the Lost City (1998),Action|Adventure
1357,Phoenix (1998),Crime|Drama
1358,Island of Dr. Moreau, The (1996),Sci-Fi|Thriller
1359,Billy Madison (1995),Comedy
1360,Little Indian, Big City (Un indien dans la ville) (1994),Comedy
1361,Love Jones (1997),Romance
1362,Big Carnival, The (1951),Drama
1363,Last Time I Saw Paris, The (1954),Drama
1364,Haunting, The (1999),Horror|Thriller
1365,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
1366,Gingerbread Man, The (1998),Drama|Thriller
1367,Laura (1944),Crime|Film-Noir|Mystery
1368,Five Wives, Three Secretaries and Me (1998),Documentary
1369,Psycho (1960),Horror|Thriller
1370,I.Q. (1994),Comedy|Romance
1371,Fish Called Wanda, A (1988),Comedy
1372,Project Moon Base (1953),Sci-Fi
1373,Nénette et Boni (1996),Drama
1374,Matewan (1987),Drama
1375,Stargate (1994),Action|Adventure|Sci-Fi
1376,Disturbing Behavior (1998),Horror|Thriller
1377,Grapes of Wrath, The (1940),Drama
1378,I'll Be Home For Christmas (1998),Comedy|Romance
1379,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1380,Me, Myself and Irene (2000),Comedy
1381,League of Their Own, A (1992),Comedy|Drama
1382,My Dog Skip (1999),Comedy
1383,Stalingrad (1993),War
1384,Yankee Zulu (1994),Comedy|Drama
1385,Carlito's Way (1993),Crime|Drama
1386,Eyes Without a Face (1959),Horror
1387,Zed & Two Noughts, A (1985),Drama
1388,Meet Joe Black (1998),Romance
1389,Gigi (1958),Musical
1390,Idle Hands (1999),Comedy|Horror
1391,Borrowers, The (1997),Adventure|Children's|Comedy|Fantasy
1392,Kid in King Arthur's Court, A (1995),Adventure|Children's|Comedy|Fantasy|Romance
1393,Fright Night (1985),Comedy|Horror
1394,Portrait of a Lady, The (1996),Drama
1395,Son in Law (1993),Comedy
1396,Midaq Alley (Callejón de los milagros, El) (1995),Drama
1397,F/X 2 (1992),Action|Crime|Thriller
1398,Princess Bride, The (1987),Action|Adventure|Comedy|Romance
1399,Hollow Man (2000),Horror|Sci-Fi|Thriller
1400,Deterrence (1998),Thriller
1401,Soul Food (1997),Drama
1402,Saltmen of Tibet, The (1997),Documentary
1403,Thing From Another World, The (1951),Sci-Fi
1404,Freejack (1992),Action|Sci-Fi
1405,Bedroom Window, The (1987),Thriller
1406,Year My Voice Broke, The (1987),Drama
1407,Almost Heroes (1998),Adventure|Comedy
1408,Jesus' Son (1999),Drama
1409,Magic Hunter (1994),Drama
1410,Amityville II: The Possession (1982),Horror
1411,True Grit (1969),Adventure|Western
1412,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
1413,Marked for Death (1990),Action|Drama
1414,When Night Is Falling (1995),Drama|Romance
1415,Schindler's List (1993),Drama|War
1416,Autumn in New York (2000),Drama|Romance
1417,Forget Paris (1995),Comedy|Romance
1418,Born Yesterday (1950),Comedy
1419,Our Town (1940),Drama
1420,JFK (1991),Drama|Mystery
1421,Black and White (1999),Drama
1422,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1423,Crows and Sparrows (1949),Drama
1424,Milk Money (1994),Comedy|Romance
1425,Hairspray (1988),Comedy|Drama
1426,Secret Agent (1936),Thriller
1427,Little Mermaid, The (1989),Animation|Children's|Comedy|Musical|Romance
1428,Woman of Paris, A (1923),Drama
1430,Hideous Kinky (1998),Drama
1431,Wisdom of Crocodiles, The (a.k.a. Immortality) (2000),Romance|Thriller
1432,Heathers (1989),Comedy
1433,Robin Hood: Prince of Thieves (1991),Drama
1434,Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993),Documentary
1435,Natural Born Killers (1994),Action|Thriller
1436,Pokémon: The First Movie (1998),Animation|Children's
1437,Outside Providence (1999),Comedy
1438,White Balloon, The (Badkonake Sefid ) (1995),Drama
1439,Identification of a Woman (Identificazione di una donna) (1982),Drama
1440,Shiloh (1997),Children's|Drama
1441,Crude Oasis, The (1995),Romance
1442,Touch (1997),Romance
1443,Desperate Measures (1998),Crime|Drama|Thriller
1444,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
1445,Barb Wire (1996),Action|Sci-Fi
1446,Forever Young (1992),Adventure|Romance|Sci-Fi
1447,Beyond Bedlam (1993),Drama|Horror
1448,Nightmare on Elm Street 3: Dream Warriors, A (1987),Horror
1449,Joyriders, The (1999),Drama
1450,Supercop (1992),Action|Thriller
1451,Carnival of Souls (1962),Horror|Thriller
1452,Stuart Saves His Family (1995),Comedy
1453,Year of Living Dangerously (1982),Drama|Romance
1454,Beautician and the Beast, The (1997),Comedy|Romance
1455,Best Man, The (Il Testimone dello sposo) (1997),Comedy|Drama
1456,Extreme Measures (1996),Drama|Thriller
1457,Creature (1999),Documentary
1458,Negotiator, The (1998),Action|Thriller
1459,Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995),Comedy|Romance
1460,Nightwatch (1997),Horror|Thriller
1461,Skin Game, The (1931),Drama
1462,Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981),Horror
1463,Possession (1981),Drama|Horror
1464,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
1465,Killing Zoe (1994),Thriller
1466,Solar Crisis (1993),Sci-Fi|Thriller
1467,Great White Hype, The (1996),Comedy
1468,Trust (1990),Comedy|Drama
1469,Get Carter (1971),Thriller
1470,Something Wicked This Way Comes (1983),Children's|Horror
1471,Down in the Delta (1998),Drama
1472,Avalanche (1978),Action
1473,Raw Deal (1948),Film-Noir
1474,Interiors (1978),Drama
1475,Above the Rim (1994),Drama
1476,Farmer & Chase (1995),Comedy
1477,Jails, Hospitals & Hip-Hop (2000),Drama
1478,Benny & Joon (1993),Comedy|Romance
1479,Underground (1995),War
1480,Crocodile Dundee II (1988),Adventure|Comedy
1481,In the Heat of the Night (1967),Drama|Mystery
1482,Peacemaker, The (1997),Action|Thriller|War
1483,Cutthroat Island (1995),Action|Adventure|Romance
1484,Goodbye Girl, The (1977),Comedy|Romance
1485,Pushing Tin (1999),Comedy
1486,Of Human Bondage (1934),Drama
1487,Gloria (1999),Drama|Thriller
1488,Double Jeopardy (1999),Action|Thriller
1489,To Catch a Thief (1955),Comedy|Romance|Thriller
1490,Fight Club (1999),Drama
1491,Madame Sousatzka (1988),Drama
1492,First Knight (1995),Action|Adventure|Drama|Romance
1493,Make Them Die Slowly (Cannibal Ferox) (1980),Horror
1494,Quiet Man, The (1952),Comedy|Romance
1495,Gendernauts (1999),Documentary
1496,Lost Weekend, The (1945),Drama
1497,Mary Shelley's Frankenstein (1994),Drama|Horror
1498,King of Masks, The (Bian Lian) (1996),Drama
1499,Stag (1997),Action|Thriller
1500,Children of the Damned (1963),Horror|Sci-Fi|Thriller
1501,Ghost (1990),Comedy|Romance|Thriller
1502,Tough Guys (1986),Comedy
1503,Carrington (1995),Drama|Romance
1504,Instinct (1999),Drama|Thriller
1505,Grand Day Out, A (1992),Animation|Comedy
1506,King and I, The (1956),Musical
1507,Blue Angel, The (Blaue Engel, Der) (1930),Drama
1508,Harlem River Drive (1996),Drama
1509,House II: The Second Story (1987),Comedy|Horror
1510,Unforgettable (1996),Thriller
1511,Cape Fear (1962),Film-Noir|Thriller
1513,When Harry Met Sally... (1989),Comedy|Romance
1514,Price of Glory (2000),Drama
1515,Nighthawks (1981),Action|Drama
1516,Ride (1998),Drama
1517,Nine Months (1995),Comedy
1518,Miami Rhapsody (1995),Comedy
1519,Permanent Midnight (1998),Drama
1520,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
1521,Ladyhawke (1985),Adventure|Fantasy|Romance
1522,Killer's Kiss (1955),Film-Noir
1523,Quick and the Dead, The (1995),Action|Adventure|Western
1524,Paulie (1998),Adventure|Children's|Comedy
1525,Brother Minister: The Assassination of Malcolm X (1994),Documentary
1526,Children of Heaven, The (Bacheha-Ye Aseman) (1997),Drama
1527,All the Rage (a.k.a. It's the Rage) (1999),Drama
1529,Sword in the Stone, The (1963),Animation|Children's
1530,Condo Painting (2000),Documentary
1531,Hell in the Pacific (1968),Drama|War
1532,Poison Ivy (1992),Thriller
1533,Affair to Remember, An (1957),Romance
1534,Whipped (2000),Comedy
1535,Shaft (1971),Action|Crime
1536,Body Snatcher, The (1945),Horror
1537,Chairman of the Board (1998),Comedy
1538,Highlander III: The Sorcerer (1994),Action|Sci-Fi
1539,Agnes of God (1985),Drama|Mystery
1540,Patch Adams (1998),Comedy|Drama
1541,Scary Movie (2000),Comedy|Horror
1542,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
1544,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1545,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
1546,Assignment, The (1997),Thriller
1547,Tommy Boy (1995),Comedy
1548,Stay Tuned (1992),Comedy
1549,Great Escape, The (1963),Adventure|War
1550,Trixie (1999),Comedy
1551,Adventures of Milo and Otis, The (1986),Children's
1552,Turning, The (1992),Drama
1553,Animal House (1978),Comedy
1554,Outlaw, The (1943),Western
1555,Cutter's Way (1981),Drama|Thriller
1556,Carrie (1976),Horror
1557,Mummy, The (1999),Action|Adventure|Horror|Thriller
1558,Terrorist, The (Malli) (1998),Drama
1559,Babes in Toyland (1961),Children's|Fantasy|Musical
1560,Feast of July (1995),Drama
1561,Duets (2000),Comedy|Drama
1562,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
1563,Astronaut's Wife, The (1999),Sci-Fi|Thriller
1564,What Planet Are You From? (2000),Comedy|Sci-Fi
1565,I Shot Andy Warhol (1996),Drama
1566,Live Flesh (1997),Drama
1567,Rendezvous in Paris (Rendez-vous de Paris, Les) (1995),Comedy|Romance
1568,Incredible Journey, The (1963),Adventure|Children's
1569,Mighty Joe Young (1949),Adventure|Children's|Drama
1570,Around the World in 80 Days (1956),Adventure|Comedy
1571,Shadow, The (1994),Action
1572,GoodFellas (1990),Crime|Drama
1573,Tommy (1975),Drama|Musical
1574,Halloween II (1981),Horror
1576,Kids (1995),Drama
1577,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance
1578,In Search of the Castaways (1962),Adventure|Children's
1579,Somewhere in Time (1980),Drama|Romance
1580,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1581,Cutting Edge, The (1992),Drama
1582,Mary Poppins (1964),Children's|Comedy|Musical
1583,Private School (1983),Comedy
1584,Sliver (1993),Thriller
1585,Losing Isaiah (1995),Drama
1586,Dark Half, The (1993),Horror|Mystery
1587,Meet the Deedles (1998),Children's|Comedy
1588,King of the Hill (1993),Drama
1589,Piranha (1978),Horror|Sci-Fi
1590,White Sands (1992),Drama|Thriller
1591,One Crazy Summer (1986),Comedy
1592,Endurance (1998),Documentary|Drama
1593,Superweib, Das (1996),Comedy
1594,Frankenstein Meets the Wolf Man (1943),Horror
1595,Kramer Vs. Kramer (1979),Drama
1596,Topaz (1969),Thriller
1597,On Any Sunday (1971),Documentary
1598,Some Kind of Wonderful (1987),Drama|Romance
1599,Who's Harry Crumb? (1989),Comedy
1600,Knightriders (1981),Action|Adventure|Drama
1601,Basic Instinct (1992),Mystery|Thriller
1602,Down by Law (1986),Comedy|Drama
1603,My Giant (1998),Comedy
1604,Sweet and Lowdown (1999),Comedy|Drama
1605,Naked Gun 2 1/2: The Smell of Fear, The (1991),Comedy
1606,Saboteur (1942),Thriller
1607,Rawhead Rex (1986),Horror|Thriller
1608,Mirage (1995),Action|Thriller
1609,Monsieur Verdoux (1947),Comedy
1610,Children Are Watching us, The (Bambini ci guardano, I) (1942),Drama
1611,Local Hero (1983),Comedy
1612,Young Poisoner's Handbook, The (1995),Crime
1613,Man Who Knew Too Much, The (1956),Thriller
1614,Giant Gila Monster, The (1959),Horror|Sci-Fi
1615,Tingler, The (1959),Horror
1616,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
1617,Cabaret (1972),Musical|War
1618,Hustler, The (1961),Drama
1619,Vertigo (1958),Mystery|Thriller
1620,Clara's Heart (1988),Drama
1621,Wild Man Blues (1998),Documentary
1622,Roommates (1995),Comedy|Drama
1623,How Stella Got Her Groove Back (1998),Drama|Romance
1624,Apostle, The (1997),Drama
1625,Volcano (1997),Drama|Thriller
1626,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
1627,Golden Voyage of Sinbad, The (1974),Action|Adventure
1628,Amos & Andrew (1993),Comedy
1629,Cinema Paradiso (1988),Comedy|Drama|Romance
1630,American Werewolf in London, An (1981),Horror
1631,Strangers on a Train (1951),Film-Noir|Thriller
1632,Dirty Work (1998),Comedy
1633,Amityville 3-D (1983),Horror
1634,Synthetic Pleasures (1995),Documentary
1635,Tetsuo II: Body Hammer (1992),Sci-Fi
1636,Swamp Thing (1982),Horror|Sci-Fi
1637,24-hour Woman (1998),Drama
1638,Still Breathing (1997),Comedy|Romance
1639,Big Trees, The (1952),Action|Drama
1640,Miracle on 34th Street (1994),Drama
1641,Legend (1985),Adventure|Fantasy|Romance
1642,Boy Who Could Fly, The (1986),Drama|Fantasy
1643,Made in America (1993),Comedy
1644,Home Alone 2: Lost in New York (1992),Children's|Comedy
1645,Costa Brava (1946),Drama
1646,Braindead (1992),Comedy|Horror
1647,If Lucy Fell (1996),Comedy|Romance
1648,Mummy's Ghost, The (1944),Horror
1649,Michael (1996),Comedy|Romance
1650,Clockwork Orange, A (1971),Sci-Fi
1651,Dante's Peak (1997),Action|Thriller
1652,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
1653,Way of the Gun, The (2000),Crime|Thriller
1654,Fantastic Voyage (1966),Adventure|Sci-Fi
1655,Major League: Back to the Minors (1998),Comedy
1656,Death Wish V: The Face of Death (1994),Action|Drama
1657,Witness (1985),Drama|Romance|Thriller
1658,Carmen Miranda: Bananas Is My Business (1994),Documentary
1659,They Shoot Horses, Don't They? (1969),Drama
1660,Friend of the Deceased, A (1997),Comedy|Drama
1661,Lady Eve, The (1941),Comedy|Romance
1662,Zero Effect (1998),Comedy|Thriller
1663,Tough and Deadly (1995),Action|Drama|Thriller
1664,Legal Deceit (1997),Thriller
1665,Shaft (2000),Action|Crime
1666,Big Sleep, The (1946),Film-Noir|Mystery
1668,Kestrel's Eye (Falkens öga) (1998),Documentary
1669,Full Speed (1996),Drama
1670,Bait (2000),Action|Comedy
1671,Barefoot in the Park (1967),Comedy
1672,Back to School (1986),Comedy
1673,Executive Decision (1996),Action|Thriller
1674,Hustler White (1996),Romance
1675,For the Love of Benji (1977),Adventure|Children's
1676,Bewegte Mann, Der (1994),Comedy
1677,Gattaca (1997),Drama|Sci-Fi|Thriller
1678,Children of the Corn (1984),Horror|Thriller
1679,Naturally Native (1998),Drama
1680,Niagara (1953),Drama|Thriller
1681,Innocent Sleep, The (1995),Crime
1682,Finding North (1999),Drama|Romance
1683,Insomnia (1997),Thriller
1684,Low Life, The (1994),Drama
1685,Player, The (1992),Comedy|Drama
1686,Face/Off (1997),Action|Sci-Fi|Thriller
1687,Trial and Error (1997),Comedy|Romance
1688,Anywhere But Here (1999),Drama
1689,M (1931),Crime|Film-Noir|Thriller
1690,For All Mankind (1989),Documentary
1691,Never Cry Wolf (1983),Drama
1692,Cat's Eye (1985),Horror
1693,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's
1694,Amadeus (1984),Drama
1695,Vegas Vacation (1997),Comedy
1696,Woman on Top (2000),Comedy|Romance
1697,Prefontaine (1997),Drama
1698,Acid House, The (1998),Comedy|Drama
1699,Swept from the Sea (1997),Romance
1700,Big (1988),Comedy|Fantasy
1701,Edward Scissorhands (1990),Drama|Romance
1702,Foxfire (1996),Drama
1703,Boys of St. Vincent, The (1993),Drama
1704,Home Alone 3 (1997),Children's|Comedy
1705,Storefront Hitchcock (1997),Drama
1706,Bossa Nova (1999),Comedy
1707,Woo (1998),Comedy|Romance
1708,Hamlet (1948),Drama
1709,Myth of Fingerprints, The (1997),Comedy|Drama
1710,Nashville (1975),Drama|Musical
1711,Bay of Blood (Reazione a catena) (1971),Horror
1712,Saving Private Ryan (1998),Action|Drama|War
1713,Scarlet Letter, The (1995),Drama
1714,Kicking and Screaming (1995),Comedy|Drama
1715,Great Santini, The (1979),Drama
1716,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1717,Ghost and the Darkness, The (1996),Action|Adventure
1718,1-900 (1994),Romance
1719,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
1720,Mortal Thoughts (1991),Mystery|Thriller
1721,Three Wishes (1995),Drama
1722,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
1723,Soft Fruit (1999),Comedy|Drama
1724,Jerry Maguire (1996),Drama|Romance
1725,Hollywood Knights, The (1980),Comedy
1726,Corrina, Corrina (1994),Comedy|Drama|Romance
1727,Alarmist, The (1997),Comedy
1728,Jude (1996),Drama
1729,Fiendish Plot of Dr. Fu Manchu, The (1980),Comedy
1730,Emma (1996),Comedy|Drama|Romance
1731,Pumpkinhead (1988),Horror
1732,Waltzes from Vienna (1933),Comedy|Musical
1733,On the Town (1949),Musical
1734,Hard Core Logo (1996),Comedy
1735,Tin Men (1987),Comedy|Drama
1736,Bound for Glory (1976),Drama
1737,Mask of Zorro, The (1998),Action|Adventure|Romance
1738,Faust (1994),Animation|Comedy|Thriller
1739,Shadrach (1998),Drama
1740,Map of the World, A (1999),Drama
1741,Happy Go Lovely (1951),Musical
1742,Bye-Bye (1995),Drama
1743,Amistad (1997),Drama
1744,Indiana Jones and the Last Crusade (1989),Action|Adventure
1745,Lords of Flatbush, The (1974),Comedy
1746,Amateur (1994),Crime|Drama|Thriller
1747,Bronco Billy (1980),Adventure|Drama|Romance
1748,Wayne's World (1992),Comedy
1749,Affair of Love, An (Une Liaison Pornographique) (1999),Drama|Romance
1750,NeverEnding Story, The (1984),Adventure|Children's|Fantasy
1752,Nothing to Lose (1994),Drama
1753,Adventures in Babysitting (1987),Adventure|Comedy
1754,Guns of Navarone, The (1961),Action|Drama|War
1755,Leopard Son, The (1996),Documentary
1756,Man in the Iron Mask, The (1998),Action|Drama|Romance
1757,Sticky Fingers of Time, The (1997),Sci-Fi
1758,Detroit Rock City (1999),Comedy
1759,Dancer in the Dark (2000),Drama|Musical
1760,Rosetta (1999),Drama
1761,Day the Sun Turned Cold, The (Tianguo niezi) (1994),Drama
1762,How to Be a Player (1997),Comedy
1763,October Sky (1999),Drama
1764,Love Is a Many-Splendored Thing (1955),Romance
1765,Defending Your Life (1991),Comedy|Romance
1766,Somebody to Love (1994),Drama
1767,Mr. Mom (1983),Comedy|Drama
1768,Antz (1998),Animation|Children's
1769,Jury Duty (1995),Comedy
1770,It Came from Hollywood (1982),Comedy|Documentary
1771,EDtv (1999),Comedy
1772,Repo Man (1984),Comedy|Sci-Fi
1773,Unhook the Stars (1996),Drama
1774,Low Down Dirty Shame, A (1994),Action|Comedy
1775,Death and the Maiden (1994),Drama|Thriller
1776,Hoosiers (1986),Drama
1777,Wolf (1994),Drama|Horror
1778,Bootmen (2000),Comedy|Drama
1779,Sabrina (1995),Comedy|Romance
1780,People vs. Larry Flynt, The (1996),Drama
1781,Nick of Time (1995),Action|Thriller
1782,Golden Child, The (1986),Action|Adventure|Comedy
1783,Psycho (1998),Crime|Horror|Thriller
1784,Modern Affair, A (1995),Romance
1785,Pulp Fiction (1994),Crime|Drama
1786,House Arrest (1996),Comedy
1787,Raise the Titanic (1980),Drama|Thriller
1788,Barry Lyndon (1975),Drama
1789,Smilla's Sense of Snow (1997),Action|Drama|Thriller
1790,Monty Python's Life of Brian (1979),Comedy
1791,Rain (1932),Drama
1792,Hellraiser (1987),Horror
1793,Cider House Rules, The (1999),Drama
1794,Four Weddings and a Funeral (1994),Comedy|Romance
1795,Iron Eagle II (1988),Action|War
1796,Black Hole, The (1979),Sci-Fi
1797,Reach the Rock (1997),Comedy
1798,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
1799,Trippin' (1999),Comedy
1800,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
1801,Candyman: Farewell to the Flesh (1995),Horror
1802,On Her Majesty's Secret Service (1969),Action
1803,Thing, The (1982),Action|Horror|Sci-Fi|Thriller
1804,Deep End of the Ocean, The (1999),Drama
1805,Night Porter, The (Il Portiere di notte) (1974),Drama
1806,Madame Butterfly (1995),Musical
1807,Going My Way (1944),Comedy
1808,Funny Face (1957),Comedy|Musical
1809,Attack of the Killer Tomatoes! (1980),Comedy|Horror
1810,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
1811,Full Metal Jacket (1987),Action|Drama|War
1812,Other Sister, The (1999),Comedy|Drama|Romance
1813,World Is Not Enough, The (1999),Action|Thriller
1814,Con Air (1997),Action|Adventure|Thriller
1815,Junk Mail (1997),Comedy|Thriller
1816,Top Hat (1935),Comedy|Musical|Romance
1817,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
1818,Solo (1996),Action|Sci-Fi|Thriller
1819,Cube (1997),Sci-Fi|Thriller
1820,Postman Always Rings Twice, The (1981),Crime|Thriller
1821,Yards, The (1999),Crime|Mystery
1822,Mutiny on the Bounty (1935),Adventure
1823,It's in the Water (1998),Comedy
1824,Bent (1997),Drama|War
1825,Baby, The (1973),Horror
1826,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
1827,Cruel Intentions (1999),Drama
1828,Meet Wally Sparks (1997),Comedy
1829,Peter's Friends (1992),Comedy|Drama
1830,28 Days (2000),Comedy
1831,Time Code (2000),Drama
1832,Father of the Bride (1950),Comedy
1833,Radioland Murders (1994),Comedy|Mystery|Romance
1834,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
1835,Blood Beach (1981),Action|Horror
1836,Election (1999),Comedy
1837,Birdy (1984),Drama|War
1838,Strictly Ballroom (1992),Comedy|Romance
1839,Boat, The (Das Boot) (1981),Action|Drama|War
1840,After Life (1998),Drama
1841,Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972),Drama
1842,General, The (1998),Crime
1843,Hotel de Love (1996),Comedy|Romance
1844,Bad Moon (1996),Horror
1845,Deconstructing Harry (1997),Comedy|Drama
1846,Bambi (1942),Animation|Children's
1847,Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922),Horror
1848,August (1996),Drama
1849,Waking the Dead (1999),Drama
1850,Crying Game, The (1992),Drama|Romance|War
1851,Bio-Dome (1996),Comedy
1852,Stigmata (1999),Thriller
1853,That Thing You Do! (1996),Comedy
1854,Mighty Ducks, The (1992),Children's|Comedy
1855,Girlfight (2000),Drama
1856,National Lampoon's Senior Trip (1995),Comedy
1857,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1858,Moonlight Murder (1936),Mystery
1859,Swing Kids (1993),Drama|War
1860,Dracula (1958),Horror
1861,Play it to the Bone (1999),Comedy|Drama
1862,My Fellow Americans (1996),Comedy
1863,Fast Times at Ridgemont High (1982),Comedy
1864,Lord of Illusions (1995),Horror
1865,Ratchet (1996),Drama|Thriller
1866,Psycho II (1983),Horror|Thriller
1867,Dogma (1999),Comedy
1868,Return of the Pink Panther, The (1974),Comedy
1869,Missing in Action (1984),Action|War
1870,Feeling Minnesota (1996),Drama|Romance
1871,Slumber Party Massacre III, The (1990),Horror
1872,Quest for Fire (1981),Adventure
1873,Keys to Tulsa (1997),Crime
1874,Modern Times (1936),Comedy
1875,On the Waterfront (1954),Crime|Drama
1876,Passion in the Desert (1998),Adventure|Drama
1877,Love's Labour's Lost (2000),Comedy|Romance
1878,Tumbleweeds (1999),Drama
1879,Morning After, The (1986),Drama|Mystery
1880,Firewalker (1986),Adventure
1881,Alien Nation (1988),Crime|Drama|Sci-Fi
1882,Mat' i syn (1997),Drama
1883,eXistenZ (1999),Action|Sci-Fi|Thriller
1884,Get Over It (1996),Drama
1885,Creepshow 2 (1987),Horror
1886,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
1887,Watcher, The (2000),Crime|Thriller
1888,Great Expectations (1998),Drama|Romance
1889,Universal Soldier: The Return (1999),Action|Sci-Fi
1890,Outside Ozona (1998),Drama|Thriller
1891,Prince of Egypt, The (1998),Animation|Musical
1892,Birds, The (1963),Horror
1893,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
1894,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's
1895,Girl in the Cadillac (1995),Drama
1896,Falcon and the Snowman, The (1984),Drama
1897,Money Pit, The (1986),Comedy
1898,Why Do Fools Fall In Love? (1998),Drama
1899,Near Dark (1987),Comedy|Horror
1900,Action Jackson (1988),Action|Comedy
1901,Good Will Hunting (1997),Drama
