UserId,Gender,Age,Occupation,Zip-code
2404,M,25,12,60515
2405,M,25,6,92014
2406,M,45,13,52761
2407,M,25,7,18615
2408,F,25,2,10475
2409,M,56,1,4032
2410,F,1,10,495321
2411,M,45,12,80303
2412,M,18,4,78705
2413,F,25,4,2138
2414,M,1,10,60423
2415,M,18,17,6040
2416,F,50,9,1450
2417,M,35,19,11201
2418,F,18,4,2215
2419,M,25,0,40515
2420,M,1,10,92846
2421,M,35,0,4473
2422,F,1,10,98110
2423,M,18,4,22032
2424,M,35,16,85730
2425,F,25,1,68503
2426,F,18,4,27708
2427,F,18,0,55105
2428,M,25,20,94122
2429,M,25,17,23454
2430,F,25,2,43617
2431,M,35,7,14607
2432,M,35,17,22030
2433,M,35,7,10471
2434,F,35,9,83616
2435,M,35,12,98033
2436,F,56,1,55305
2437,M,25,0,42445
2438,F,35,1,54822
2439,M,35,0,98136
2440,M,25,18,36264
2441,F,18,1,4240
2442,M,18,15,45215
2443,M,18,3,48604
2444,F,45,20,37919-4204
2445,F,50,1,92103
2446,M,25,7,94109
2447,M,25,17,48473
2448,M,25,4,10016
2449,F,35,2,11218
2450,M,45,7,72212
2451,M,18,12,55401
2452,M,35,12,92821
2453,M,50,14,95823
2454,F,18,17,65203
2455,M,25,7,63105
2456,M,35,16,54729
2457,F,25,0,2138
2458,F,45,1,32750
2459,M,45,20,43201
2460,M,25,12,98112
2461,M,25,17,55112
2462,F,25,12,20850
2463,M,25,3,95136
2464,M,35,17,77521
2465,M,25,12,98074
2466,F,18,4,77581
2467,M,18,0,17844
2468,M,25,4,22030
2469,M,18,4,29201
2470,M,18,7,99945
2471,M,18,19,30662
2472,M,35,17,97124
2473,M,25,15,2135
2474,M,25,15,60004
2475,M,25,12,11413
2476,M,25,0,33702
2477,M,18,7,55403
2478,M,1,10,98043-3621
2479,F,18,4,48104
2480,M,35,12,20171
2481,M,25,0,2134
2482,M,50,13,98201
2483,M,25,14,23434
2484,M,1,0,75244
2485,M,18,4,98105
2486,M,25,7,30117
2487,M,18,4,1003
2488,M,25,1,20912
2489,M,56,16,79705
2490,M,25,1,80202
2491,M,25,7,94022
2492,M,50,7,19118
2493,M,35,12,27614
2494,M,25,18,80521
2495,M,35,11,94061
2496,F,45,2,19033
2497,M,35,1,10016
2498,M,25,3,98034
2499,M,35,20,94107
2500,M,25,7,53715
2501,M,25,11,60611
2502,F,35,1,94043
2503,F,35,16,77027
2504,F,18,4,59715
2505,M,18,7,20037
2506,F,35,0,98622
2507,M,18,2,55304
2508,M,25,7,85257
2509,F,56,0,231
2510,M,25,3,918
2511,F,35,0,90403
2512,M,25,0,2478
2513,F,18,4,14433
2514,M,35,7,15203
2515,M,25,17,55344
2516,M,50,1,12970
2517,M,45,14,95148
2518,M,45,19,53572
2519,M,18,4,48202
2520,F,25,7,92108
2521,M,25,0,21113
2522,M,35,0,98368
2523,M,35,12,10025
2524,M,25,12,55117
2525,F,25,9,77449
2526,M,25,19,94122
2527,M,25,14,77075
2528,M,25,0,94110
2529,F,25,0,94110
2530,M,18,14,26301
2531,M,35,17,6074
2532,M,25,12,27410
2533,M,18,3,92278
2534,M,25,17,92084
2535,M,25,2,48197
2536,F,18,6,92145
2537,M,35,16,66046
2538,M,25,0,90028
2539,M,25,7,55311
2540,F,25,4,90034
2541,F,25,1,91790
2542,F,45,7,60605
2543,F,25,17,92121
2544,F,25,4,97233
2545,M,25,0,76201
2546,M,35,17,19473
2547,F,18,4,48103
2548,F,25,0,94403
2549,M,18,0,15237
2550,M,18,12,53713
2551,F,25,5,91773
2552,M,45,1,47933
2553,F,35,16,80304
2554,M,1,14,80401
2555,M,18,4,13165
2556,M,35,7,83405
2557,F,45,0,12833-2000
2558,M,35,14,92075
2559,M,35,0,90049
2560,M,18,12,55405
2561,M,25,20,22032
2562,M,25,12,97330
2563,F,35,20,55104
2564,F,25,17,75006
2565,F,35,12,17013
2566,F,25,3,12866
2567,M,25,7,33324
2568,M,35,17,20009
2569,M,18,12,53188
2570,M,18,4,53190
2571,M,35,0,91504
2572,M,25,17,90245
2573,F,25,7,11753
2574,M,18,10,2882
2575,F,18,4,60613
2576,F,18,4,48108
2577,F,25,0,19355
2578,F,50,0,55401
2579,M,35,7,55116
2580,F,35,14,55038
2581,M,18,4,1375
2582,M,35,18,55434
2583,F,18,4,43403
2584,M,25,2,60160
2585,M,35,18,72118
2586,M,56,1,44107
2587,M,25,1,7666
2588,F,35,14,39180
2589,M,25,0,95136
2590,M,18,18,56002
2591,M,25,1,94025
2592,F,35,16,80401
2593,M,18,19,67218
2594,M,25,14,98101
2595,M,35,20,30306
2596,F,35,12,72032
2597,M,45,6,1950
2598,F,56,14,95005
2599,M,25,7,60115
2600,M,56,0,72227-5733
2601,M,25,17,94110
2602,M,18,4,63141
2603,M,25,2,55408
2604,F,25,14,10033
2605,F,25,15,87801
2606,M,25,14,48360
2607,F,45,5,60050
2608,M,25,5,80209
2609,M,25,15,70809-2612
2610,M,35,7,91001
2611,F,56,0,92027
2612,M,25,15,98103
2613,M,18,2,90210
2614,M,50,17,1536
2615,M,25,7,94114
2616,F,25,0,10019
2617,M,25,17,28262
2618,F,35,7,98074
2619,M,45,7,55115
2620,M,25,7,55902
2621,M,18,4,19081
2622,M,18,1,92037
2623,M,35,17,55113
2624,M,25,0,99163
2625,F,35,9,13066
2626,F,25,7,94303
2627,M,25,15,2446
2628,M,1,12,2138
2629,F,45,1,94061
2630,M,18,4,10003
2631,M,25,5,85705
2632,M,25,17,10003
2633,F,45,1,98029
2634,M,50,18,20706
2635,F,1,10,55082
2636,M,45,17,90620
2637,F,18,4,11024
2638,F,25,1,92084
2639,F,35,9,10021
2640,M,18,16,11209
2641,M,35,12,95952
2642,M,18,4,55455
2643,M,25,15,2143
2644,M,35,1,10918
2645,M,25,7,77005
2646,M,25,0,10580
2647,M,45,14,55076
2648,F,18,2,55118
2649,M,35,2,20818
2650,M,25,0,77058
2651,M,45,12,94103
2652,M,45,17,89108
2653,F,35,7,10012
2654,F,50,20,27516
2655,F,50,1,62901
2656,M,25,11,50111
2657,M,25,4,44514
2658,F,18,0,91765
2659,M,18,4,20057
2660,M,45,7,1531
2661,M,56,15,79068
2662,F,35,20,20036
2663,M,25,3,29208
2664,M,35,7,38024
2665,M,45,12,90277
2666,M,35,20,48083
2667,F,35,14,13316
2668,M,25,17,92656
2669,M,56,2,92020
2670,F,18,4,19803
2671,M,25,7,43228
2672,M,50,15,55126
2673,F,25,7,27514
2674,M,25,20,2062
2675,F,18,4,92647
2676,M,56,7,40505
2677,M,50,20,55419
2678,M,25,4,14623
2679,M,35,7,46845
2680,M,1,10,3608
2681,M,45,7,8876
2682,M,25,15,94121
2683,M,25,5,92117
2684,M,45,0,24541
2685,M,25,17,95035
2686,F,25,1,45241
2687,M,25,1,13210
2688,M,25,16,10003
2689,F,45,15,55446
2690,M,25,17,11354
2691,F,45,1,78231
2692,M,25,2,60123
2693,M,18,17,19104
2694,M,25,7,77006
2695,M,18,17,2114
2696,M,50,14,92026
2697,F,35,0,4255
2698,M,25,12,10002
2699,M,25,4,2452
2700,M,18,4,43402
2701,M,18,4,12604
2702,F,25,4,92354
2703,F,25,3,98501
2704,M,25,3,75150
2705,M,35,1,90034
2706,F,1,10,6074
2707,M,45,14,2021
2708,M,25,2,98109
2709,F,45,11,40204
2710,M,25,11,20164
2711,M,45,1,78212
2712,M,25,7,90210
2713,M,18,4,43201
2714,M,25,17,33028
2715,M,25,0,97401
2716,F,35,7,75601
2717,M,25,7,55125
2718,M,35,17,49424
2719,M,18,4,60062
2720,M,25,4,30052
2721,M,18,19,70043
2722,M,25,17,94117
2723,M,18,10,33024
2724,F,35,0,10014
2725,F,18,4,78666
2726,M,45,15,85255
2727,M,35,12,85284
2728,M,25,20,98101
2729,M,25,0,46227
2730,M,45,6,2339
2731,M,18,4,53703
2732,F,18,4,49525
2733,F,25,17,33990
2734,M,50,0,43617
2735,F,56,13,90066
2736,M,25,3,85013
2737,M,18,17,8550
2738,F,18,3,55016
2739,M,25,0,43623
2740,M,25,0,94121
2741,F,56,0,14830
2742,M,25,7,80202
2743,M,25,12,56301
2744,F,35,3,21221
2745,M,35,0,85310
2746,M,56,13,2115
2747,M,35,7,2370
2748,M,56,0,6082
2749,M,56,12,4085
2750,F,18,20,495321
2751,F,50,7,13027
2752,F,18,4,1002
2753,F,50,14,37922
2754,M,50,1,1096
2755,F,45,7,21044
2756,F,35,9,94587
2757,F,56,6,45504
2758,F,25,6,53202
2759,M,25,0,96818
2760,M,18,0,32219
2761,M,50,1,53221
2762,M,35,1,20653
2763,M,25,15,92648
2764,F,1,10,77477
2765,F,35,1,92801
2766,M,50,17,23059
2767,M,25,7,24210
2768,M,18,4,97470
2769,M,25,7,60628
2770,M,25,4,22903
2771,F,50,0,2421
2772,M,18,4,72202
2773,M,25,2,75287
2774,M,25,15,12345
2775,M,50,17,9056
2776,M,18,17,78758
2777,F,1,0,24179
2778,M,25,14,95821
2779,F,25,12,97119
2780,M,35,7,48103-8929
2781,M,35,5,48342
2782,M,25,12,91910
2783,M,35,6,55126
2784,M,45,17,98052
2785,F,25,2,63119
2786,M,35,19,1054
2787,M,25,14,55113
2788,F,25,7,7090
2789,F,25,7,37206
2790,M,25,20,50265
2791,M,25,0,20008
2792,M,45,17,15204
2793,M,25,20,22936
2794,M,25,5,60076
2795,M,25,12,92130
2796,M,18,10,48169
2797,M,18,4,61801
2798,M,18,4,13323
2799,M,18,0,55112
2800,M,50,15,12740
2801,M,18,4,80228
2802,M,50,16,11963
2803,M,35,17,78749
2804,M,1,10,80540
2805,M,25,17,78749
2806,F,18,1,86314
2807,M,25,17,97401
2808,M,45,17,56001
2809,M,18,4,7030
2810,M,35,7,13021
2811,M,35,17,3824
2812,M,18,12,55057
2813,F,25,17,20120
2814,F,25,9,43420
2815,M,35,1,44303
2816,F,45,12,94117
2817,M,35,17,6854
2818,M,45,16,1612
2819,M,25,16,67204
2820,M,45,7,94109
2821,M,25,18,54915
2822,M,35,14,89113
2823,M,18,0,94520
2824,M,25,12,30303
2825,M,25,5,85281
2826,F,18,4,48104
2827,M,35,7,20895
2828,M,25,0,85283
2829,F,56,7,1562
2830,M,25,14,55435
2831,M,35,17,30303
2832,M,18,4,48104
2833,M,25,3,19806
2834,M,50,16,10023
2835,F,50,7,12866
2836,M,1,10,48655
2837,M,18,20,7087
2838,M,18,4,60107
2839,M,25,4,70115
2840,M,25,14,2460
2841,F,25,9,48103
2842,M,25,20,44313
2843,M,56,7,48114
2844,M,25,17,94063
2845,M,25,20,23225
2846,M,25,15,14803
2847,M,35,0,60640
2848,M,25,16,11576
2849,M,25,20,92101
2850,M,18,4,93117
2851,F,25,1,48067
2852,M,18,4,18011
2853,M,25,17,60611
2854,M,45,0,92679
2855,M,35,1,74012
2856,M,18,4,97850
2857,M,56,0,80210
2858,F,1,10,55305
2859,M,35,12,1944
2860,M,18,11,10028
2861,M,18,4,37743
2862,M,25,7,53202
2863,M,25,14,60153
2864,F,25,16,2465
2865,M,56,3,52240
2866,M,35,7,1720
2867,M,25,17,79925
2868,M,35,14,94133
2869,M,1,10,94707
2870,M,25,12,10014
2871,F,25,16,95687
2872,M,50,12,60148
2873,F,18,0,98225
2874,F,50,16,8033
2875,M,50,7,43081
2876,M,56,13,55344
2877,F,45,6,84318
2878,M,25,7,37027
2879,M,18,4,55120
2880,F,25,15,15213
2881,M,18,15,2215
2882,M,25,15,98102
2883,M,18,2,19072
2884,M,25,7,29369
2885,F,25,14,60657
2886,M,35,1,23185
2887,M,45,3,75074
2888,M,18,19,17517
2889,M,25,11,65775
2890,M,35,1,90012
2891,M,35,7,21044
2892,M,25,2,78748
2893,M,35,0,62704
2894,M,25,7,22407
2895,F,18,4,93117
2896,M,50,1,60062
2897,M,45,17,45255
2898,F,25,0,24017
2899,M,50,7,19072
2900,M,35,14,6040
2901,M,25,1,14613
2902,M,45,16,97068
2903,F,18,14,64060
2904,M,25,1,92101
2905,M,25,1,60615
2906,F,35,19,92867
2907,F,45,9,43147
2908,M,25,7,15209
2909,M,18,4,45403
2910,M,25,17,2140
2911,F,18,4,53715
2912,M,45,0,12065
2913,F,45,1,10469
2914,M,25,6,15146
2915,M,56,13,12570
2916,M,25,16,55103-1006
2917,M,35,12,11375
2918,M,56,0,94043
2919,M,50,17,16801
2920,F,25,0,90802
2921,M,25,17,94401
2922,M,35,11,8003
2923,M,25,1,12553
2924,M,56,17,53061
2925,F,50,1,36067
2926,M,25,20,94519
2927,F,25,0,97205
2928,M,18,20,19114
2929,M,45,16,98107-2117
2930,M,25,0,23451
2931,F,50,20,95404
2932,M,35,15,55117
2933,M,25,4,22030
2934,M,35,7,95765
2935,F,45,3,91306
2936,M,45,16,55306
2937,M,25,0,60098
2938,M,35,2,95602
2939,M,35,7,10028
2940,M,18,4,77802
2941,F,25,1,55455
2942,F,45,20,10033
2943,M,25,5,12308
2944,F,25,0,7026
2945,F,56,1,90402
2946,F,25,0,2176
2947,F,25,7,3862
2948,F,25,7,22201
2949,M,18,12,43650
2950,F,50,7,86001
2951,M,35,17,55106
2952,M,45,0,43615
2953,M,35,3,55104
2954,M,25,12,94131
2955,F,45,0,2115
2956,M,35,0,48103
2957,M,18,4,34567
2958,M,25,8,24502
2959,M,45,17,97330
2960,M,25,15,91125
2961,M,18,20,72837
2962,F,56,2,55113
2963,M,25,18,98438
2964,M,50,20,10543
2965,F,25,5,60441
2966,F,25,2,10028
2967,F,25,4,87110
2968,M,50,2,97210
2969,M,25,2,60102
2970,F,35,17,55082
2971,M,1,10,58078
2972,M,56,20,46804
2973,F,25,20,48464
2974,M,18,4,73071
2975,M,45,7,61081
2976,F,25,0,91107
2977,M,25,4,19713
2978,M,25,12,7436
2979,M,25,5,97213
2980,M,25,17,85710
2981,F,25,0,55408
2982,M,50,2,87020
2983,M,25,20,33626
2984,F,18,4,24060
2985,M,45,16,94546
2986,M,25,17,27707
2987,M,18,1,4101
2988,M,25,7,85040
2989,M,45,1,37027
2990,M,25,16,78411
2991,F,35,0,52405
2992,M,50,17,01702-7224
2993,M,50,18,60516
2994,M,25,19,11501
2995,F,25,4,70808
2996,M,45,7,92831
2997,M,25,20,48009
2998,F,50,7,94123
2999,M,18,4,78250
3000,M,35,16,50317
3001,M,18,8,90210
3002,M,18,12,53715
3003,F,18,4,94702
3004,M,25,12,37919
3005,M,35,0,92649
3006,M,35,7,55413
3007,M,1,10,54701
3008,M,25,0,44691
3009,M,25,17,89103
3010,F,56,13,1234
3011,M,1,10,60462
3012,M,25,7,18655
3013,M,1,10,90210
3014,F,35,7,60302
3015,F,25,2,92629
3016,M,25,7,60015
3017,M,25,17,75146
3018,F,35,6,7950
3019,M,25,8,95380
3020,M,18,4,60073
3021,F,18,4,84321
3022,M,45,18,77630
3023,F,18,4,43402
3024,F,25,14,98225
3025,M,35,0,48105
3026,F,25,7,80228
3027,M,35,15,33167
3028,F,25,1,6417
3029,M,1,10,8035
3030,M,25,7,94105
3031,M,50,1,72118
3032,F,35,6,45459
3033,M,18,4,85719
3034,M,45,12,55117
3035,M,35,17,44301
3036,M,25,0,20015
3037,M,50,7,34243
3038,M,25,7,55409
3039,M,25,12,98033
3040,M,25,7,2135
3041,M,35,16,8753
3042,F,35,3,71111
3043,M,25,20,19134
3044,M,18,2,1720
3045,M,35,1,50014
3046,M,25,4,92843
3047,M,50,19,13903
3048,F,35,3,02725-1010
3049,M,25,16,90292
3050,M,35,7,8876
3051,M,35,18,44708
3052,M,25,12,60025
3053,M,25,4,57006
3054,F,25,1,55108
3055,F,35,5,55306
3056,M,35,7,49034
3057,M,25,14,24551
3058,M,18,17,10804
3059,M,25,6,62702
3060,M,25,2,92711-0571
3061,M,35,0,66204
3062,F,50,16,90272
3063,M,18,14,90038
3064,M,18,5,345567
3065,M,35,2,55410
3066,M,56,0,55406
3067,F,18,19,60641
3068,M,56,6,74105
3069,M,1,10,99203
3070,F,35,7,92075
3071,M,25,12,20009
3072,M,1,10,12159
3073,M,35,14,3054
3074,M,45,1,85721
3075,M,50,7,13203
3076,M,18,12,55405
3077,F,45,17,55976
3078,M,25,4,97330
3079,M,56,1,95117
3080,M,1,10,19343
3081,M,35,1,8107
3082,M,18,4,92802
3083,M,25,17,28601
3084,M,35,12,75069
3085,F,18,4,45219
3086,M,25,0,10024
3087,M,25,2,30606
3088,M,50,17,63033
3089,F,35,17,94306
3090,F,25,4,43212
3091,M,25,16,80013
3092,F,25,2,90066
3093,M,35,5,58703
3094,M,25,0,34952
3095,F,25,1,55410
3096,M,45,0,3060
3097,M,25,0,90293
3098,M,25,0,90266
3099,F,25,1,80026
3100,M,50,17,1430
3101,F,25,14,95125
3102,M,18,14,76401
3103,M,56,0,27705
3104,M,45,2,94306
3105,F,45,0,94114
3106,M,45,2,60613
3107,M,56,13,55118
3108,M,25,4,78703
3109,M,25,12,1060
3110,M,25,20,2152
3111,M,25,17,94118
3112,M,18,18,21740
3113,M,35,17,30024
3114,M,18,4,55102
3115,F,18,1,20003
3116,M,18,4,55104
3117,M,56,11,8904
3118,M,35,7,60657
3119,M,25,12,3060
3120,F,50,13,34691
3121,M,18,4,92173
3122,F,18,10,55306
3123,M,25,12,55433
3124,F,50,4,20902
3125,M,50,14,8028
3126,M,25,12,98103
3127,M,25,12,55108
3128,M,1,10,93111
3129,F,45,1,60417
3130,M,25,2,98502
3131,M,1,10,90405
3132,F,45,2,31804
3133,M,18,0,53051
3134,M,25,11,20878
3135,M,25,17,30307
3136,F,45,15,20910
3137,M,56,13,2576
3138,M,50,14,85202
3139,M,35,6,20650
3140,M,45,12,55102
3141,M,25,12,91106
3142,F,18,4,54302
3143,M,35,11,95405
3144,M,25,2,78722
3145,M,35,12,92507
3146,F,35,0,17870
3147,M,25,7,14302
3148,F,25,0,85207
3149,M,35,7,48197
3150,M,1,10,95123
3151,F,35,9,95903
3152,M,56,1,30345
3153,M,50,7,90505
3154,F,25,6,60660
3155,F,25,3,50266
3156,M,25,7,94041
3157,F,25,3,41030
3158,M,25,2,80110
3159,M,25,7,48188
3160,F,45,0,8081
3161,M,45,13,77706
3162,F,25,14,55408
3163,M,35,16,16844
3164,F,25,20,55428
3165,M,35,15,20723
3166,M,35,7,52003
3167,F,18,20,15701-1348
3168,M,1,19,75602
3169,M,50,16,60060
3170,F,18,0,75115
3171,M,25,7,55439
3172,M,45,7,11576
3173,M,25,4,19103
3174,M,35,7,98103
3175,M,18,3,48005
3176,M,25,7,50310
3177,M,35,6,50265
3178,M,25,5,45011
3179,M,25,0,10023
3180,M,45,12,55001
3181,F,35,17,45014
3182,M,50,1,55405
3183,M,25,4,33157
3184,M,25,20,55391
3185,M,45,18,47129
3186,M,56,0,48186
3187,F,18,4,2142
3188,M,56,1,55337-4056
3189,M,50,0,44139
3190,M,50,12,12184
3191,M,25,12,94131
3192,M,25,12,1864
3193,F,35,20,11215
3194,F,18,20,94410
3195,M,18,0,75149
3196,M,35,4,10027
3197,F,18,4,19010
3198,F,25,15,55455
3199,F,35,14,2130
3200,M,45,0,94114
3201,M,45,16,1982
3202,F,25,0,55345
3203,M,25,17,32308
3204,M,18,15,53706
3205,M,25,12,20850
3206,M,18,2,10018
3207,M,25,1,4086
3208,M,35,7,10040
3209,F,50,2,94530
3210,M,18,4,48109
3211,M,18,4,61801
3212,F,25,0,60660
3213,M,25,4,11423
3214,M,35,15,77007
3215,F,35,7,94602
3216,M,1,10,55427
3217,M,56,1,80303
3218,M,25,20,48103
3219,F,56,7,93060
3220,M,35,11,73120
3221,F,18,4,90025
3222,F,18,4,95616
3223,F,25,0,27713
3224,M,18,11,60614
3225,M,25,7,33813
3226,M,50,7,92116
3227,M,45,17,18049
3228,F,25,1,80020
3229,M,45,0,78703
3230,M,35,12,60563
3231,M,25,0,55987
3232,M,25,4,22903
3233,M,18,4,6520
3234,M,56,13,94114
3235,M,25,7,11215
3236,M,50,12,94530
3237,F,35,3,66210
3238,M,45,0,74354
3239,M,56,7,10023
3240,M,50,7,55105
3241,F,56,1,6437
3242,F,25,14,55343
3243,M,18,2,2066
3244,M,35,0,91505
3245,M,25,16,47274
3246,M,18,0,60451
3247,M,18,10,4576
3248,M,50,1,1778
3249,F,25,14,60657
3250,M,50,13,1938
3251,M,25,1,2571
3252,M,25,3,83687
3253,F,25,0,92646
3254,M,35,0,63366
3255,M,25,12,10458
3256,F,35,7,55441
3257,M,56,1,30030
3258,M,35,0,91505
3259,F,50,18,20706
3260,M,35,16,30034
3261,M,25,12,55303
3262,F,35,9,33445
3263,M,18,4,6459
3264,M,50,20,48230
3265,F,35,20,94025
3266,F,1,10,13907
3267,F,18,4,64151
3268,M,25,7,60010
3269,M,25,14,72601
3270,M,1,0,46979
3271,F,45,0,94566
3272,M,50,11,25302
3273,M,25,17,60659
3274,M,25,5,97405
3275,M,25,1,2115
3276,F,35,1,19348
3277,M,25,0,60090
3278,M,56,2,93950
3279,F,50,4,96825
3280,M,25,17,98115
3281,M,25,12,63043
3282,M,35,7,10014
3283,M,18,4,55414
3284,M,18,4,4915
3285,F,35,20,10954
3286,M,25,12,55405
3287,M,35,12,55803
3288,F,18,4,90066
3289,F,25,16,45750
3290,F,35,7,60137
3291,M,25,1,28027
3292,M,25,4,60201
3293,M,1,10,43357
3294,M,56,7,8540
3295,F,35,16,2472
3296,M,35,17,54601
3297,M,50,20,98119
3298,M,50,15,94303
3299,F,35,6,95843
3300,M,18,5,48504
3301,M,25,2,11105
3302,M,35,18,56303
3303,M,1,11,94610
3304,M,35,7,33407
3305,M,35,16,77301
3306,M,56,1,3825
3307,M,45,14,37343
3308,M,18,0,55129
3309,F,25,15,94901
3310,M,25,12,94121
3311,M,25,2,17003
3312,F,25,16,28120
3313,M,18,4,60637
3314,M,45,12,55449
3315,F,25,2,53523
3316,M,45,3,55410
3317,F,1,10,55104
3318,F,25,2,94609
3319,F,25,11,97370
3320,M,35,12,92009
3321,M,25,2,33334
3322,M,35,11,75229
3323,M,25,15,8109
3324,F,45,1,12449
3325,M,50,13,90210
3326,M,35,20,55108
3327,M,25,14,46940
3328,F,25,6,74105
3329,F,25,7,78230
3330,M,25,0,47303
3331,M,25,0,47401
3332,M,56,13,60506
3333,M,56,1,19026
3334,M,45,3,50312
3335,F,18,1,80302
3336,F,35,3,48237
3337,F,45,1,14618
3338,F,25,7,19806
3339,M,56,20,44281
3340,M,18,4,60047
3341,M,35,14,92025
3342,M,45,16,8053
3343,F,25,7,98188
3344,M,18,10,60148
3345,M,35,19,94930
3346,F,56,16,55345
3347,M,18,18,13045
3348,M,25,17,95825
3349,F,25,0,19143
3350,M,18,4,10461-1301
3351,F,25,3,54016
3352,F,25,1,79928
3353,F,56,13,37917
3354,M,25,0,84119
3355,M,18,12,98105
3356,M,35,7,20650
3357,F,18,14,48126
3358,M,25,17,80461
3359,F,25,3,74075
3360,F,35,7,30350
3361,M,35,6,19027
3362,M,35,7,77565
3363,F,18,3,10017
3364,F,18,4,91030
3365,F,25,3,85018
3366,F,45,20,91436
3367,M,25,1,93420-2852
3368,F,45,1,48198
3369,F,25,0,60640
3370,M,50,7,76054
3371,M,35,3,77064
3372,M,35,4,37917
3373,M,35,16,94705
3374,M,18,1,92802
3375,M,18,4,6511
3376,M,56,1,48104
3377,F,1,10,32043
3378,M,18,0,55013
3379,M,25,17,2021
3380,F,25,2,68502
3381,M,56,1,23608
3382,M,18,7,10016
3383,M,45,7,97720
3384,M,18,4,33168
3385,M,35,1,42718
3386,F,25,4,89431
3387,M,56,7,48114
3388,M,25,14,24450
3389,F,45,2,1851
3390,M,35,0,33884
3391,F,18,1,94606
3392,M,45,1,60102
3393,M,35,7,80910
3394,M,25,7,95076
3395,M,35,1,55104
3396,F,50,3,33615
3397,F,35,1,85287
3398,M,35,7,46825
3399,M,45,0,92866
3400,F,35,0,90278
3401,M,35,12,55122
3402,M,35,12,97333
3403,M,56,13,92660
3404,M,25,7,95616
3405,F,35,1,23508
3406,M,25,12,98133
3407,M,45,7,19067
3408,M,18,4,80302
3409,F,18,4,63332
3410,M,25,16,97378
3411,F,25,12,94526
3412,M,56,7,92065
3413,M,50,16,77079
3414,M,18,2,90211
3415,F,18,20,60194
3416,M,45,14,22901
3417,M,35,14,33701
3418,M,35,17,12159
3419,F,18,4,2138
3420,M,18,4,53211
3421,F,35,16,97330
3422,F,18,4,95008
3423,M,18,4,2453
3424,M,18,20,48135
3425,M,25,16,13090
3426,M,35,7,6430
3427,M,18,4,89015
3428,M,25,16,30269
3429,M,18,4,54703
3430,M,18,12,55113
3431,M,18,0,76543
3432,M,35,7,60510
3433,M,35,17,20151
3434,M,45,17,2176
3435,F,18,4,59715
3436,F,35,7,91362
3437,F,25,4,94117
3438,F,56,2,3431
3439,M,35,2,98055
3440,M,18,4,57103
3441,F,45,7,99701
3442,M,50,16,20015
3443,F,25,7,2332
3444,F,25,9,48306
3445,M,25,1,2146
3446,M,35,17,62958
3447,M,25,7,91941
3448,M,25,0,60645
3449,M,35,2,13676
3450,M,25,20,92649
3451,F,45,17,27616
3452,M,35,1,56082
3453,M,18,4,45231
3454,M,50,8,78065
3455,M,1,10,49454
3456,M,45,12,55436
3457,M,50,7,68046
3458,M,18,12,98105
3459,M,56,8,606
3460,F,45,1,18042
3461,M,25,4,22903
3462,M,35,12,45243
3463,M,45,17,92111
3464,M,50,13,60622
3465,M,25,1,54601
3466,M,25,20,87103
3467,F,35,9,19006
3468,M,50,7,44313
3469,F,18,0,34744
3470,M,35,0,6108
3471,F,45,9,3862
3472,M,18,2,2322
3473,F,56,13,60506
3474,M,18,4,53706
3475,F,35,1,47933
3476,M,25,3,7719
3477,M,35,5,33317
3478,M,25,0,44512
3479,M,1,10,75040
3480,F,35,6,90035
3481,M,35,3,98037
3482,M,25,4,49456
3483,M,25,14,49355
3484,M,45,0,14468
3485,M,18,10,92704
3486,M,35,7,40601
3487,M,35,14,22180
3488,M,50,15,7746
3489,F,45,7,10022
3490,M,18,10,56137
3491,M,35,5,70123
3492,M,50,11,66048
3493,M,50,17,92661
3494,F,35,6,6512
3495,M,18,19,75080
3496,F,35,1,30004
3497,M,18,16,99353
3498,M,50,12,32920
3499,M,35,7,7663
3500,M,50,1,4240
3501,M,25,12,83815
3502,M,56,17,32822
3503,F,25,0,61801
3504,M,35,2,48116
3505,M,18,4,2912
3506,M,18,2,74403
3507,M,25,20,14895
3508,M,18,1,30115
3509,M,25,12,60025
3510,M,25,11,75206
3511,M,25,17,45233
3512,M,45,17,48310
3513,F,25,0,60640
3514,M,35,1,50677
3515,F,1,10,22801
3516,F,50,0,4259
3517,F,35,5,12345
3518,M,25,4,60614
3519,M,35,0,94560
3520,M,25,2,10019
3521,M,25,6,73118
3522,M,56,17,22657
3523,M,35,7,6460
3524,M,18,10,79605
3525,M,45,2,94102
3526,M,35,17,11355
3527,M,35,0,2108
3528,M,35,1,48103
3529,M,25,11,55426
3530,M,50,17,91977
3531,M,50,17,98642
3532,M,35,0,95409
3533,M,35,7,75013
3534,M,18,12,97205
3535,M,56,13,94558
3536,M,18,1,45458
3537,M,56,11,4259
3538,M,56,1,42503
3539,F,25,2,94040
3540,F,35,4,26505
3541,M,25,14,68502
3542,M,25,0,95826
3543,M,35,7,11201
3544,M,50,17,96753
3545,M,25,1,24060
3546,M,56,0,1606
3547,M,45,0,60543
3548,F,56,3,6040
3549,M,18,2,96002
3550,F,45,20,2476
3551,F,50,20,98115
3552,M,25,17,20036
3553,M,18,17,40207
3554,F,45,2,37923
3555,M,50,2,94122
3556,M,25,15,46805
3557,F,45,1,43202
3558,M,35,20,32708
3559,M,56,1,39532
3560,M,35,1,90024
3561,M,50,6,90504
3562,M,18,0,90034
3563,M,35,12,61614
3564,M,35,14,11784
